#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status
E2EDL34,,1,no,no,STGBE_BEZ,Description of country of affiliation of means of transport,15,15,-,O
E2EDL34,,1,no,no,STABE_BEZ,Cntry of affil. of means of transport at departure of goods,15,15,-,O
E2EDL28,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL28,,1,no,no,segnam,Segment,23,23,-,O
E2EDL28,,1,no,no,mandt,Client,3,3,-,O
E2EDL28,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL28,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL28,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL28,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL28,,1,no,no,ROUTE,Route,6,6,-,O
E2EDL28,,1,no,no,VSART,Shipping type,2,2,-,O
E2EDL28,,1,no,no,VSAVL,Shipping type of preliminary leg,2,2,-,O
E2EDL28,,1,no,no,VSANL,Shipping type of subsequent leg,2,2,-,O
E2EDL28,,1,no,no,ROUID,Route identification,100,100,-,O
E2EDL28,,1,no,no,DISTZ,Distance,15,15,-,O
E2EDL28,,1,no,no,MEDST,Unit of measure for distance,3,3,-,O
E2EDL29,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL29,,1,no,no,segnam,Segment,23,23,-,O
E2EDL29,,1,no,no,mandt,Client,3,3,-,O
E2EDL29,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL29,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL29,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL29,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL29,,1,no,no,ROUTE_BEZ,Route description,40,40,-,O
E2EDL29,,1,no,no,VSART_BEZ,Description of the Shipping Type,20,20,-,O
E2EDL29,,1,no,no,VSAVL_BEZ,Description of shipping type of preliminary leg,20,20,-,O
E2EDL29,,1,no,no,VSANL_BEZ,Description of shipping type of subsequent leg,20,20,-,O
E2EDL30,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL30,,1,no,no,segnam,Segment,23,23,-,O
E2EDL30,,1,no,no,mandt,Client,3,3,-,O
E2EDL30,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL30,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL30,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL30,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL30,,1,no,no,ABNUM,Stage Number,4,4,-,O
E2EDL30,,1,no,no,ANFRF,Itinerary for regular route,3,3,-,O
E2EDL30,,1,no,no,VSART,Shipping type,2,2,-,O
E2EDL30,,1,no,no,DISTZ,Distance,15,15,-,O
E2EDL30,,1,no,no,MEDST,Unit of measure for distance,3,3,-,O
E2EDL30,,1,no,no,TSTYP,Stage category,1,1,-,O
E2EDL31,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL31,,1,no,no,segnam,Segment,23,23,-,O
E2EDL31,,1,no,no,mandt,Client,3,3,-,O
E2EDL31,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL31,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL31,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL31,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL31,,1,no,no,VSART_BEZ,Description of the Shipping Type,20,20,-,O
E2EDL32,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL32,,1,no,no,segnam,Segment,23,23,-,O
E2EDL32,,1,no,no,mandt,Client,3,3,-,O
E2EDL32,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL32,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL32,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL32,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL32,,1,no,no,QUALI,Qualifier for stage point,3,3,-,O
E2EDL32,,1,no,no,KNOTE,Transportation Connection Points,10,10,-,O
E2EDL32,,1,no,no,ADRNR,Address,10,10,-,O
E2EDL32,,1,no,no,VSTEL,Shipping Point/Receiving Point,4,4,-,O
E2EDL32,,1,no,no,LSTEL,Loading Point,2,2,-,O
E2EDL32,,1,no,no,WERKS,EDI plant number for shipping unit,4,4,-,O
E2EDL32,,1,no,no,LGORT,Storage Location,4,4,-,O
E2EDL32,,1,no,no,KUNNR,Customer Number,10,10,-,O
E2EDL32,,1,no,no,LIFNR,Vendor number of destination point,10,10,-,O
E2EDL32,,1,no,no,ABLAD,Unloading Point,25,25,-,O
E2EDL32,,1,no,no,LGNUM,Warehouse Number / Warehouse Complex,3,3,-,O
E2EDL32,,1,no,no,LGTOR,Door for Warehouse Number,3,3,-,O
E2EDL45,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL45,,1,no,no,segnam,Segment,23,23,-,O
E2EDL45,,1,no,no,mandt,Client,3,3,-,O
E2EDL45,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL45,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL45,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL45,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL45,,1,no,no,Node,Node name,30,30,-,O
E2EDL45,,1,no,no,VSTEL_BEZ,Description of shipping point,30,30,-,O
E2EDL45,,1,no,no,LSTEL_BEZ,Loading point description,20,20,-,O
E2EDL45,,1,no,no,WERKS_BEZ,Plant Descript.,30,30,-,O
E2EDL45,,1,no,no,LGORT_BEZ,Description of storage location,16,16,-,O
E2EDL45,,1,no,no,LGNUM_BEZ,Warehouse number description,25,25,-,O
E2EDL45,,1,no,no,LGTOR_BEZ,Door description,25,25,-,O
E2ADRM3,,1,no,yes,landmark,landmark,7,7,-,O
E2ADRM3,,1,no,no,segnam,Segment,23,23,-,O
E2ADRM3,,1,no,no,mandt,Client,3,3,-,O
E2ADRM3,,1,no,no,docnum,IDOC Number,16,16,-,O
E2ADRM3,,1,no,no,segnum,Segment Number,6,6,-,O
E2ADRM3,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2ADRM3,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2ADRM3,,1,no,no,PARTNER_Q,Qualifier for partner function,3,3,-,O
E2ADRM3,,1,no,no,ADDRES_T,Addr. type,1,1,-,O
E2ADRM3,,1,no,no,PARTNER_ID,Partner no. (SAP),17,17,-,O
E2ADRM3,,1,no,no,JURISDIC,Location for tax calculation - Tax Jurisdiction Code,17,17,-,O
E2ADRM3,,1,no,no,LANGUAGE,Language key,2,2,-,O
E2ADRM3,,1,no,no,FORMOFADDR,Form of address,15,15,-,O
E2ADRM3,,1,no,no,Name,Name or address line,40,40,-,O
E2ADRM3,,1,no,no,Name,Name or address line,40,40,-,O
E2ADRM3,,1,no,no,Name,Name or address line,40,40,-,O
E2ADRM3,,1,no,no,Name,Name or address line,40,40,-,O
E2ADRM3,,1,no,no,Name,Name or address line (formatted),50,50,-,O
E2ADRM3,,1,no,no,Subsequent,Subsequent line for name or address (c/o),40,40,-,O
E2ADRM3,,1,no,no,LOCATION,Location description of location,40,40,-,O
E2ADRM3,,1,no,no,BUILDING,Location description: Building,10,10,-,O
E2ADRM3,,1,no,no,FLOOR,Location description: Floor,10,10,-,O
E2ADRM3,,1,no,no,ROOM,Location description: Room,10,10,-,O
E2ADRM3,,1,no,no,STREET1,House number and street,40,40,-,O
E2ADRM3,,1,no,no,STREET2,House number and street,40,40,-,O
E2ADRM3,,1,no,no,STREET3,House number and street,40,40,-,O
E2ADRM3,,1,no,no,HOUSE_SUPL,House number,4,4,-,O
E2ADRM3,,1,no,no,HOUSE_RANG,House no. (interval),10,10,-,O
E2ADRM3,,1,no,no,POSTL_COD1,Postal code,10,10,-,O
E2ADRM3,,1,no,no,POSTL_COD3,Postal code,10,10,-,O
E2ADRM3,,1,no,no,POSTL_AREA,Post delivery district,15,15,-,O
E2ADRM3,,1,no,no,CITY1,Town or city,40,40,-,O
E2ADRM3,,1,no,no,CITY2,Town or city,40,40,-,O
E2ADRM3,,1,no,no,POSTL_PBOX,PO Box,10,10,-,O
E2ADRM3,,1,no,no,POSTL_COD2,Postal code,10,10,-,O
E2ADRM3,,1,no,no,POSTL_CITY,Town or city,40,40,-,O
E2ADRM3,,1,no,no,TELEPHONE1,Telephone number,30,30,-,O
E2ADRM3,,1,no,no,TELEPHONE2,Telephone number,30,30,-,O
E2ADRM3,,1,no,no,TELEFAX,Fax number,30,30,-,O
E2ADRM3,,1,no,no,TELEX,Telex number,30,30,-,O
E2ADRM3,,1,no,no,E_MAIL,E-Mail Address,70,70,-,O
E2ADRM3,,1,no,no,COUNTRY1,Country indicator (ISO alphanumeric),3,3,-,O
E2ADRM3,,1,no,no,COUNTRY2,Country indicator (ISO numeric),3,3,-,O
E2ADRM3,,1,no,no,REGION,Region state,3,3,-,O
E2ADRM3,,1,no,no,COUNTY_COD,County Code (e.g. in USA),3,3,-,O
E2ADRM3,,1,no,no,County,County name (for example in USA),25,25,-,O
E2ADRM3,,1,no,no,TZCODE,Location for time zone (SAP code),6,6,-,O
E2ADRM3,,1,no,no,TZDESC,Location for time zone (external code),35,35,-,O
E2EDL47,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL47,,1,no,no,segnam,Segment,23,23,-,O
E2EDL47,,1,no,no,mandt,Client,3,3,-,O
E2EDL47,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL47,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL47,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL47,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL47,,1,no,no,XSITD,Express Delivery Company,10,10,-,O
E2EDL47,,1,no,no,SHIPACCT,Sender's Account Number with Express Delivery Company,20,20,-,O
E2EDL47,,1,no,no,TRACKN,Tracking number,35,35,-,O
E2EDL47,,1,no,no,ROUTECODE,Routing information for XSI carrier,12,12,-,O
E2EDL47,,1,no,no,XSISRVC,Express Delivery Company's Service Code,10,10,-,O
E2EDL47,,1,no,no,PRDCD,Express Delivery Company Product Code,10,10,-,O
E2EDL47,,1,no,no,XSIURL_MULTI_TRACK,URL for Carrier,255,255,-,O
E2EDL48,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL48,,1,no,no,segnam,Segment,23,23,-,O
E2EDL48,,1,no,no,mandt,Client,3,3,-,O
E2EDL48,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL48,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL48,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL48,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL48,,1,no,no,XSIQUALF,Express Delivery Company's Qualifier for Communication,10,10,-,O
E2EDL48,,1,no,no,XSITD,Express Delivery Company,10,10,-,O
E2EDL48,,1,no,no,VLABDATA,Express Delivery Company's Data Field,40,40,-,O
E2EDL24,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL24,,1,no,no,segnam,Segment,23,23,-,O
E2EDL24,,1,no,no,mandt,Client,3,3,-,O
E2EDL24,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL24,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL24,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL24,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL24,,1,no,no,POSNR,Item number of the SD document,6,6,-,O
E2EDL24,,1,no,no,MATNR,Material Number,18,18,-,O
E2EDL24,,1,no,no,MATWA,Material entered,18,18,-,O
E2EDL24,,1,no,no,ARKTX,Short text for sales order item,40,40,-,O
E2EDL24,,1,no,no,ORKTX,Description of Material Entered,40,40,-,O
E2EDL24,,1,no,no,SUGRD,Reason for material substitution,4,4,-,O
E2EDL24,,1,no,no,SUDRU,Original entry will be printed,1,1,-,O
E2EDL24,,1,no,no,MATKL,Material Group,9,9,-,O
E2EDL24,,1,no,no,WERKS,Plant,4,4,-,O
E2EDL24,,1,no,no,LGORT,Storage Location,4,4,-,O
E2EDL24,,1,no,no,CHARG,Batch Number,10,10,-,O
E2EDL24,,1,no,no,KDMAT,Material belonging to the customer,22,22,-,O
E2EDL24,,1,no,no,LFIMG,Actual quantity delivered (in sales units),15,15,-,O
E2EDL24,,1,no,no,VRKME,Sales unit,3,3,-,O
E2EDL24,,1,no,no,LGMNG,Actual quantity delivered in stockkeeping units,15,15,-,O
E2EDL24,,1,no,no,MEINS,Base Unit of Measure,3,3,-,O
E2EDL24,,1,no,no,NTGEW,Net Weight,15,15,-,O
E2EDL24,,1,no,no,BRGEW,Gross Weight,15,15,-,O
E2EDL24,,1,no,no,GEWEI,Weight Unit,3,3,-,O
E2EDL24,,1,no,no,VOLUM,Volume,15,15,-,O
E2EDL24,,1,no,no,VOLEH,Volume unit,3,3,-,O
E2EDL24,,1,no,no,LGPBE,Storage Bin,10,10,-,O
E2EDL24,,1,no,no,HIPOS,Superior item in an item hierarchy,6,6,-,O
E2EDL24,,1,no,no,HIEVW,Use of Hierarchy Item,1,1,-,O
E2EDL24,,1,no,no,LADGR,Loading Group,4,4,-,O
E2EDL24,,1,no,no,TRAGR,Transportation Group,4,4,-,O
E2EDL24,,1,no,no,VKBUR,Sales Office,4,4,-,O
E2EDL24,,1,no,no,VKGRP,Sales Group,3,3,-,O
E2EDL24,,1,no,no,VTWEG,Distribution Channel,2,2,-,O
E2EDL24,,1,no,no,SPART,Division,2,2,-,O
E2EDL24,,1,no,no,GRKOR,Delivery group (items are delivered together),3,3,-,O
E2EDL24,,1,no,no,EAN11,International Article Number (EAN/UPC),18,18,-,O
E2EDL24,,1,no,no,SERNR,BOM explosion number,8,8,-,O
E2EDL24,,1,no,no,AESKD,Customer Engineering Change Status,17,17,-,O
E2EDL24,,1,no,no,EMPST,Receiving point,25,25,-,O
E2EDL24,,1,no,no,MFRGR,Material freight group,8,8,-,O
E2EDL24,,1,no,no,VBRST,Customer point of consumption,14,14,-,O
E2EDL24,,1,no,no,LABNK,Customer number for forecast / JIT dlv. sched.,17,17,-,O
E2EDL24,,1,no,no,ABRDT,Delivery Schedule Date,8,8,-,O
E2EDL24,,1,no,no,MFRPN,Manufacturer Part Number,40,40,-,O
E2EDL24,,1,no,no,MFRNR,Number of a Manufacturer,10,10,-,O
E2EDL24,,1,no,no,ABRVW,Usage Indicator,3,3,-,O
E2EDL24,,1,no,no,KDMAT35,Material belonging to the customer,35,35,-,O
E2EDL24,,1,no,no,KANNR,KANBAN/sequence number,35,35,-,O
E2EDL24,,1,no,no,POSEX,External item number,6,6,-,O
E2EDL24,,1,no,no,LIEFFZ,Cumulative qty for delivery/MAIS in base unit of measure,17,17,-,O
E2EDL24,,1,no,no,USR01,Additional data field 1 for delivery schedules,35,35,-,O
E2EDL24,,1,no,no,USR02,Additional data field 2 for delivery schedules,35,35,-,O
E2EDL24,,1,no,no,USR03,Additional data field 3 for delivery schedules,35,35,-,O
E2EDL24,,1,no,no,USR04,Additional data field 4 for delivery schedules,10,10,-,O
E2EDL24,,1,no,no,USR05,Additional data field 5 for delivery schedules,10,10,-,O
E2EDL24,,1,no,no,MATNR_EXTERNAL,Material Number,40,40,-,O
E2EDL24,,1,no,no,MATNR_VERSION,Version Number for MATNR Field,10,10,-,O
E2EDL24,,1,no,no,MATNR_GUID,External GUID for MATNR Field,32,32,-,O
E2EDL24,,1,no,no,MATWA_EXTERNAL,Material Entered,40,40,-,O
E2EDL24,,1,no,no,MATWA_VERSION,Version Number for Field MATWA,10,10,-,O
E2EDL24,,1,no,no,MATWA_GUID,External GUID for Field MATWA,32,32,-,O
E2EDL24,,1,no,no,ZUDAT,Additional Data,20,20,-,O
E2EDL24,,1,no,no,VFDAT,Shelf Life Expiration or Best-Before Date,8,8,-,O
E2EDL24,,1,no,no,RMA_NUMBER,Return Material Authorization Number,20,20,-,O
E2EDL24,,1,no,no,RMA_COMPLETE,RMA completion indicator,1,1,-,O
E2EDL24,,1,no,no,EXPIRY_DATE_EXT,End date of validity period of returns delivery,16,16,-,O
E2EDL24,,1,no,no,VGBEL,Document number of the reference document,10,10,-,O
E2EDL24,,1,no,no,VGPOS,Item number of the reference item,6,6,-,O
E2EDL24,,1,no,no,FOLLOW_UP_CODE,Default Follow-Up Activity Code,4,4,-,O
E2EDL24,,1,no,no,ORMNG,Original Quantity of Delivery Item,15,15,-,O
E2EDL24,,1,no,no,COMPL,Closing Indicator,1,1,-,O
E2EDL24,,1,no,no,HOLD,Inbound Delivery Item Not Yet Complete (on Hold),1,1,-,O
E2EDL24,,1,no,no,MAX_ERR_TYPE,Maximum Error Type Occurred,1,1,-,O
E2EDL24,,1,no,no,LICHN,Vendor Batch Number,15,15,-,O
E2EDL24,,1,no,no,RECIPIENT_CREATE,Created by Receipient,1,1,-,O
E2EDL24,,1,no,no,EXPIRY_DATE_EXT_B,Begin date of validity period of returns delivery,16,16,-,O
E2EDL25,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL25,,1,no,no,segnam,Segment,23,23,-,O
E2EDL25,,1,no,no,mandt,Client,3,3,-,O
E2EDL25,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL25,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL25,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL25,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL25,,1,no,no,LGORT_BEZ,Description of Storage Location,16,16,-,O
E2EDL25,,1,no,no,LADGR_BEZ,Loading group description,20,20,-,O
E2EDL25,,1,no,no,TRAGR_BEZ,Description of transportation group,20,20,-,O
E2EDL25,,1,no,no,VKBUR_BEZ,Description of sales office,20,20,-,O
E2EDL25,,1,no,no,VKGRP_BEZ,Description of Sales Group,20,20,-,O
E2EDL25,,1,no,no,VTWEG_BEZ,Description of distribution channel,20,20,-,O
E2EDL25,,1,no,no,SPART_BEZ,Description of division,20,20,-,O
E2EDL25,,1,no,no,MFRGR_BEZ,Description of material freight group,20,20,-,O
E2EDL26,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL26,,1,no,no,segnam,Segment,23,23,-,O
E2EDL26,,1,no,no,mandt,Client,3,3,-,O
E2EDL26,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL26,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL26,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL26,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL26,,1,no,no,PSTYV,Sales document item category,4,4,-,O
E2EDL26,,1,no,no,MATKL,Material Group,9,9,-,O
E2EDL26,,1,no,no,PRODH,Product hierarchy,18,18,-,O
E2EDL26,,1,no,no,UMVKZ,Numerator (factor) for conversion of sales quantity into SKU,6,6,-,O
E2EDL26,,1,no,no,UMVKN,Denominator (Divisor) for Conversion of Sales Qty into SKU,6,6,-,O
E2EDL26,,1,no,no,KZTLF,Partial delivery at item level,1,1,-,O
E2EDL26,,1,no,no,UEBTK,Indicator: Unlimited Overdelivery Allowed,1,1,-,O
E2EDL26,,1,no,no,UEBTO,Overdelivery Tolerance Limit,5,5,-,O
E2EDL26,,1,no,no,UNTTO,Underdelivery Tolerance Limit,5,5,-,O
E2EDL26,,1,no,no,CHSPL,Batch split allowed,1,1,-,O
E2EDL26,,1,no,no,XCHBW,Indicator for Batches / Evaluation Types,1,1,-,O
E2EDL26,,1,no,no,POSAR,Item type,1,1,-,O
E2EDL26,,1,no,no,SOBKZ,Special Stock Indicator,1,1,-,O
E2EDL26,,1,no,no,PCKPF,Packing control,1,1,-,O
E2EDL26,,1,no,no,MAGRV,Material Group: Packaging Materials,4,4,-,O
E2EDL26,,1,no,no,SHKZG,Debit/Credit Indicator,1,1,-,O
E2EDL26,,1,no,no,KOQUI,Picking is subject to confirmation,1,1,-,O
E2EDL26,,1,no,no,AKTNR,Promotion,10,10,-,O
E2EDL26,,1,no,no,KZUMW,Environmentally Relevant,1,1,-,O
E2EDL26,,1,no,no,KVGR1,Pricing ClassL1,3,3,-,O
E2EDL26,,1,no,no,KVGR2,Pricing ClassL2,3,3,-,O
E2EDL26,,1,no,no,KVGR3,Pricing ClassL3,3,3,-,O
E2EDL26,,1,no,no,KVGR4,Customer Type,3,3,-,O
E2EDL26,,1,no,no,KVGR5,Logistic Offer,3,3,-,O
E2EDL26,,1,no,no,MVGR1,Material group 1,3,3,-,O
E2EDL26,,1,no,no,MVGR2,Material group 2,3,3,-,O
E2EDL26,,1,no,no,MVGR3,Material group 3,3,3,-,O
E2EDL26,,1,no,no,MVGR4,Material group 4,3,3,-,O
E2EDL26,,1,no,no,MVGR5,Logistic Offer,3,3,-,O
E2EDL26,,1,no,no,LIFEXPOS2,External item identifier,35,35,-,O
E2EDL26,,1,no,no,CQU_SA,Cumulative Qty Received for SchedAgr,17,17,-,O
E2EDL26,,1,no,no,CQU_SA_UNIT,Unit of Measure of Cumulative Quantity Received by Customer,3,3,-,O
E2EDL26,,1,no,no,CQU_ITQS,Cumulative Qty In Transit for SchedAgreement,17,17,-,O
E2EDL26,,1,no,no,CQU_ITQS_UNIT,Unit of Measure of Cumulative Quantity Received by Customer,3,3,-,O
E2EDL26,,1,no,no,VBUMG_BME,Quantity (GR Posted) in Base Unit of Measure,15,15,-,O
E2EDL27,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL27,,1,no,no,segnam,Segment,23,23,-,O
E2EDL27,,1,no,no,mandt,Client,3,3,-,O
E2EDL27,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL27,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL27,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL27,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL27,,1,no,no,PSTYV_BEZ,Description of item category,20,20,-,O
E2EDL27,,1,no,no,MATKL_BEZ,Material Group Description,20,20,-,O
E2EDL27,,1,no,no,PRODH_BEZ,Description of product hierarchy,20,20,-,O
E2EDL27,,1,no,no,WERKS_BEZ,Plant Descript.,30,30,-,O
E2EDL27,,1,no,no,KVGR1_BEZ,Description cust. group 1,20,20,-,O
E2EDL27,,1,no,no,KVGR2_BEZ,Description cust. group 2,20,20,-,O
E2EDL27,,1,no,no,KVGR3_BEZ,Description cust. group 3,20,20,-,O
E2EDL27,,1,no,no,KVGR4_BEZ,Description cust. group 4,20,20,-,O
E2EDL27,,1,no,no,KVGR5_BEZ,Description cust. group 5,20,20,-,O
E2EDL27,,1,no,no,MVGR1_BEZ,Description material group 1,40,40,-,O
E2EDL27,,1,no,no,MVGR2_BEZ,Description material group 2,40,40,-,O
E2EDL27,,1,no,no,MVGR3_BEZ,Description material group 3,40,40,-,O
E2EDL27,,1,no,no,MVGR4_BEZ,Description material group 4,40,40,-,O
E2EDL27,,1,no,no,MVGR5_BEZ,Description material group 5,40,40,-,O
E2EDL52,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL52,,1,no,no,segnam,Segment,23,23,-,O
E2EDL52,,1,no,no,mandt,Client,3,3,-,O
E2EDL52,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL52,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL52,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL52,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL52,,1,no,no,QUALF,Qualifier for external release number,3,3,-,O
E2EDL52,,1,no,no,PRODN,External release number,35,35,-,O
E2EDL52,,1,no,no,ITMNR,External Item Number,35,35,-,O
E2EDL52,,1,no,no,SQUNT,Single Quantity of Material in External Document,17,17,-,O
E2EDL53,,1,no,yes,landmark,landmark,7,7,-,O
E2EDL53,,1,no,no,segnam,Segment,23,23,-,O
E2EDL53,,1,no,no,mandt,Client,3,3,-,O
E2EDL53,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDL53,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDL53,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDL53,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDL53,,1,no,no,GRUND,Reason for variance in POD,4,4,-,O
E2EDL53,,1,no,no,PODMG,Actual quantity accepted in sales unit per delivery item,15,15,-,O
E2EDL53,,1,no,no,LFIMG_DIFF,Deviation in quantity actually delivered in sales unit,15,15,-,O
E2EDL53,,1,no,no,VRKME,Sales unit,3,3,-,O
E2EDL53,,1,no,no,LGMNG_DIFF,Difference in actual delivery quantity in stockkeeping unit,15,15,-,O
E2EDL53,,1,no,no,MEINS,Base Unit of Measure,3,3,-,O
E2EDD10,,1,no,yes,landmark,landmark,7,7,-,O
E2EDD10,,1,no,no,segnam,Segment,23,23,-,O
E2EDD10,,1,no,no,mandt,Client,3,3,-,O
E2EDD10,,1,no,no,docnum,IDOC Number,16,16,-,O
E2EDD10,,1,no,no,segnum,Segment Number,6,6,-,O
E2EDD10,,1,no,no,psgnum,Number of Superior parent segments,6,6,-,O
E2EDD10,,1,no,no,hlevel,Hierarchy level of SAP segment,2,2,-,O
E2EDD10,,1,no,no,MOT,Dangerous Goods - Mode-of-Transport Category,2,2,-,O
E2EDD10,,1,no,no,VALDAT,Selection date dangerous goods master data,8,8,-,O
E2EDD10,,1,no,no,DGCAO,Only Cargo Air Transport Permitted,1,1,-,O
E2EDD10,,1,no,no,DGNHM,For IDoc Only: Non-Dangerous Goods Full Transport,1,1,-,O
E2EDD10,,1,no,no,TKUI,For IDoc Only: Identification Number Type,3,3,-,O
E2EDD10,,1,no,no,DGNU,For IDoc Only: Identification Number,4,4,-,O
E2EDD10,,1,no,no,COLNO,Collective Number,1,1,-,O
E2EDD10,,1,no,no,DGRES1,For IDoc Only: Hazard-Inducing Substance 1,12,12,-,O
E2EDD10,,1,no,no,DGRES2,For IDoc Only: Hazard-Inducing Substance 2,12,12,-,O
E2EDD10,,1,no,no,DGRES3,For IDoc Only: Hazard-Inducing Substance 3,12,12,-,O
E2EDD10,,1,no,no,DGREMP,Hazard-inducing substance (marine pollutant),12,12,-,O
E2EDD10,,1,no,no,DGRERQ,Hazard-inducing substance (reportable quantity),12,12,-,O
E2EDD10,,1,no,no,DGCL,Dangerous Goods Class,3,3,-,O
E2EDD10,,1,no,no,DGSC,Dangerous Goods Subclass,6,6,-,O
E2EDD10,,1,no,no,SDBC,Hazard Item Number,4,4,-,O
E2EDD10,,1,no,no,SLBE,Hazard Item Number (Empty Transport),4,4,-,O
E2EDD10,,1,no,no,LDBC,Classification Code,5,5,-,O
E2EDD10,,1,no,no,LWDG,Dangerous Goods Regulation,12,12,-,O
E2EDD10,,1,no,no,EINU,Tremcard Number,7,7,-,O
E2EDD10,,1,no,no,EICN,Replacement Tremcard Number,7,7,-,O
E2EDD10,,1,no,no,EMSN1,EmS/ERG Number 1,7,7,-,O
E2EDD10,,1,no,no,EMSN2,EmS/ERG Number 2,7,7,-,O
E2EDD10,,1,no,no,MFAG1,MFAG Number 1,4,4,-,O
E2EDD10,,1,no,no,MFAG2,MFAG Number 2,4,4,-,O
E2EDD10,,1,no,no,HQTU,Maximum Quantity per Transport Unit,11,11,-,O
E2EDD10,,1,no,no,HQTUN,Maximum Quantity Unit,3,3,-,O
E2EDD10,,1,no,no,PIN,Packing Instruction Number,25,25,-,O
E2EDD10,,1,no,no,PINLQ,Packing Instruction Number for Limited Quantity (LQ),25,25,-,O
E2EDD10,,1,no,no,PGRO,Packing Group,3,3,-,O
E2EDD10,,1,no,no,HNU,Hazard Identification Number,4,4,-,O
